,City,Legal Status,Legal Status Code,Population,Violent Crime per Capita,Rape per Capita,Robbery per Capita,Aggravated Assault per Capita,Property Crime Total per Capita,Burglary per Capita,Larceny-Theft per Capita,Motor Vehicle Theft per Capita
3046,Harbor Springs,Recreational,4.0,1207.0,0.0008285004142502071,0.0,0.0,0.0008285004142502071,0.004142502071251036,0.0,0.004142502071251036,0.0
3047,Harper Woods,Recreational,4.0,13679.0,0.010453980554134074,0.0003655237955990935,0.000731047591198187,0.009138094889977338,0.030119160757365305,0.004605599824548578,0.01754514218875649,0.007968418744060238
3048,Hart,Recreational,4.0,2064.0,0.0048449612403100775,0.00048449612403100775,0.0,0.00436046511627907,0.06782945736434108,0.0024224806201550387,0.06201550387596899,0.003391472868217054
3049,Hartford,Recreational,4.0,2582.0,0.005809450038729667,0.000774593338497289,0.0,0.005034856700232378,0.007358636715724245,0.0,0.006971340046475601,0.0003872966692486445
3050,Hastings,Recreational,4.0,7307.0,0.004789927466812645,0.002326536198166142,0.0,0.002463391268646503,0.013138086766114684,0.0012316956343232516,0.010948405638428903,0.0009579854933625291
3051,Hazel Park,Recreational,4.0,16340.0,0.0020195838433292534,0.0,0.0003671970624235006,0.001591187270501836,0.013157894736842105,0.0018359853121175031,0.010097919216646267,0.0012239902080783353
3052,Hesperia,Recreational,4.0,927.0,0.004314994606256742,0.002157497303128371,0.0,0.002157497303128371,0.020496224379719527,0.006472491909385114,0.012944983818770227,0.0010787486515641855
3053,Highland Park,Recreational,4.0,10680.0,0.019194756554307114,0.0012172284644194756,0.0024344569288389513,0.0149812734082397,0.026217228464419477,0.0047752808988764045,0.015823970037453183,0.0056179775280898875
3054,Highland Township,Recreational,4.0,20281.0,0.0004930723337113554,0.0002465361668556777,0.0,0.0002465361668556777,0.002909126768896997,0.0003451506335979488,0.002021596568216557,0.000542379567082491
3055,Hillsdale,Recreational,4.0,7972.0,0.001254390366281987,0.0006271951831409935,0.0,0.0006271951831409935,0.012167586552935273,0.002007024586051179,0.009031610637230306,0.0011289513296537882
3056,Holland,Recreational,4.0,33228.0,0.0039725532683279165,0.0013542795232936078,0.00024076080414108582,0.0023775129408932227,0.01586011797279403,0.001655230528469965,0.013452509931383172,0.0007523775129408932
3057,Holly,Recreational,4.0,6157.0,0.0022738346597368847,0.00032483352281955497,0.0,0.0019490011369173298,0.008770505116127984,0.0014617508526879974,0.006659087217800877,0.0006496670456391099
3058,Houghton,Recreational,4.0,7760.0,0.0011597938144329897,0.0007731958762886598,0.0,0.0003865979381443299,0.013144329896907217,0.0003865979381443299,0.012757731958762886,0.0
3059,Howell,Recreational,4.0,9620.0,0.002286902286902287,0.0002079002079002079,0.00010395010395010396,0.001975051975051975,0.008212058212058213,0.0012474012474012475,0.006133056133056133,0.0008316008316008316
3060,Hudson,Recreational,4.0,2200.0,0.008636363636363636,0.0022727272727272726,0.0,0.006363636363636364,0.020454545454545454,0.004545454545454545,0.014090909090909091,0.0018181818181818182
3061,Huntington Woods,Recreational,4.0,6268.0,0.0,0.0,0.0,0.0,0.0030312699425654116,0.0,0.002871729419272495,0.0001595405232929164
3062,Huron Township,Recreational,4.0,16288.0,0.002026031434184676,0.0003069744597249509,0.0,0.001719056974459725,0.006016699410609038,0.001719056974459725,0.0037450884086444006,0.0005525540275049116
3063,Imlay City,Recreational,4.0,3567.0,0.002523128679562658,0.0014017381553125877,0.0,0.00112139052425007,0.007569386038687973,0.00112139052425007,0.004765909728062798,0.001682085786375105
3064,Independence Township,Recreational,4.0,37302.0,0.00048254785266205565,8.042464211034261e-05,8.042464211034261e-05,0.00032169856844137045,0.0034046431826711705,0.0005897807088091791,0.002680821403678087,0.00013404107018390434
3065,Inkster,Recreational,4.0,24173.0,0.013155173127042568,0.0014065279444007777,0.0009928432548711372,0.010342117238241013,0.02246307864145948,0.006205270342944607,0.012162329872171432,0.004095478426343441
3066,Ionia,Recreational,4.0,11153.0,0.0015242535640634808,0.0008966197435667534,0.0,0.0006276338204967274,0.00959383125616426,0.0014345915897068053,0.007172957948534027,0.0009862817179234287
3067,Iron Mountain,Recreational,4.0,7274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3068,Iron River,Recreational,4.0,2807.0,0.0024937655860349127,0.0,0.0,0.0024937655860349127,0.01282508015675098,0.0021375133594584966,0.008906305664410403,0.0017812611328820805
3069,Ironwood,Recreational,4.0,4816.0,0.0010382059800664453,0.0,0.0,0.0010382059800664453,0.006229235880398671,0.0006229235880398671,0.00436046511627907,0.0012458471760797341
3070,Ishpeming,Recreational,4.0,6410.0,0.0035881435257410295,0.00109204368174727,0.0,0.0024960998439937598,0.005304212168486739,0.00093603744149766,0.004056162246489859,0.00031201248049921997
3071,Ishpeming Township,Recreational,4.0,3513.0,0.000569313976658127,0.0,0.0,0.000569313976658127,0.000569313976658127,0.0,0.000569313976658127,0.0
3072,Jackson,Recreational,4.0,32332.0,0.010825188667573921,0.0014536681925027837,0.0009897315353210442,0.008165285166398615,0.030960039589261412,0.005350736112829395,0.02233081776568106,0.0032784857107509588
3073,Jonesville,Recreational,4.0,2210.0,0.0013574660633484162,0.0,0.0,0.0009049773755656109,0.039819004524886875,0.0018099547511312218,0.03665158371040724,0.0013574660633484162
3074,Kalamazoo,Recreational,4.0,76411.0,0.014317310334899426,0.0010077083142479486,0.001779848451139234,0.011346533876012616,0.048029733938830796,0.009645208150658937,0.03199801075761343,0.006386515030558427
3075,Kalamazoo Township,Recreational,4.0,24562.0,0.005292728605162446,0.0004885595635534566,0.0004071329696278805,0.004315609478055533,0.03102353228564449,0.006839833889748392,0.020315935184431234,0.0038677632114648645
3076,Kalkaska,Recreational,4.0,2103.0,0.0033285782215882074,0.0019020446980504042,0.0,0.0014265335235378032,0.009510223490252021,0.0014265335235378032,0.008083689966714217,0.0
3077,Keego Harbor,Recreational,4.0,3431.0,0.0017487612940833576,0.0,0.0,0.0017487612940833576,0.003788982803847275,0.0008743806470416788,0.002914602156805596,0.0
3078,Kentwood,Recreational,4.0,52263.0,0.004381684939632245,0.0005357518703480473,0.0004974838796089012,0.0032719132081970035,0.023094732411074757,0.003176243231349138,0.0160151541243327,0.0039033350553929168
3079,Kinde,Recreational,4.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3080,Kingsford,Recreational,4.0,4931.0,0.0006083958629081322,0.0,0.0,0.0006083958629081322,0.0026363820726019063,0.00020279862096937742,0.0018251875887243967,0.0006083958629081322
3081,Kingston,Recreational,4.0,406.0,0.007389162561576354,0.0,0.0,0.007389162561576354,0.014778325123152709,0.0,0.007389162561576354,0.007389162561576354
3082,Kinross Township,Recreational,4.0,7439.0,0.0012098400322624009,0.00013442667025137788,0.0,0.001075413362011023,0.0008065600215082673,0.0,0.0005377066810055115,0.00026885334050275576
3083,Laingsburg,Recreational,4.0,1285.0,0.0,0.0,0.0,0.0,0.010116731517509728,0.0007782101167315176,0.007782101167315175,0.0015564202334630351
3084,Lake Angelus,Recreational,4.0,308.0,0.0,0.0,0.0,0.0,0.003246753246753247,0.0,0.003246753246753247,0.0
3085,Lake Linden,Recreational,4.0,942.0,0.0,0.0,0.0,0.0,0.0010615711252653928,0.0,0.0010615711252653928,0.0
3086,Lake Odessa,Recreational,4.0,2043.0,0.0024473813020068525,0.0009789525208027412,0.0,0.0009789525208027412,0.005873715124816446,0.0009789525208027412,0.004894762604013705,0.0
3087,Lake Orion,Recreational,4.0,3206.0,0.0015595757953836558,0.0,0.00031191515907673113,0.0012476606363069245,0.004678727386150967,0.0006238303181534623,0.004054897067997504,0.0
3088,Lakeview,Recreational,4.0,1002.0,0.000998003992015968,0.0,0.0,0.000998003992015968,0.013972055888223553,0.0,0.012974051896207584,0.000998003992015968
3089,L'Anse,Recreational,4.0,1824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,Lansing,Recreational,4.0,118651.0,0.014319306200537712,0.0010197975575427093,0.0016434754026514737,0.011521183976536228,0.030046101592064122,0.008444935145932187,0.016797161422996858,0.004804005023135076
3091,Lansing Township,Recreational,4.0,8254.0,0.006905742670220499,0.000726920281075842,0.000969227041434456,0.004967288587351587,0.04918827235279864,0.004967288587351587,0.039859462078992006,0.004361521686455052
3092,Lapeer,Recreational,4.0,8505.0,0.002586713697824809,0.0010582010582010583,0.00023515579071134627,0.0012933568489124044,0.01904761904761905,0.001763668430335097,0.016696061140505584,0.0005878894767783657
3093,Lapeer Township,Recreational,4.0,5017.0,0.00019932230416583617,0.0,0.0,0.00019932230416583617,0.0021925453458241976,0.00019932230416583617,0.001993223041658362,0.0
3094,Lathrup Village,Recreational,4.0,4090.0,0.0007334963325183374,0.0,0.0004889975550122249,0.00024449877750611245,0.003178484107579462,0.00024449877750611245,0.0024449877750611247,0.0004889975550122249
3095,Laurium,Recreational,4.0,1889.0,0.0,0.0,0.0,0.0,0.010587612493382742,0.0005293806246691371,0.007940709370037057,0.0021175224986765486
3096,Lawton,Recreational,4.0,1800.0,0.0038888888888888888,0.0005555555555555556,0.0,0.0033333333333333335,0.012777777777777779,0.002777777777777778,0.009444444444444445,0.0005555555555555556
3097,Lennon,Recreational,4.0,479.0,0.0,0.0,0.0,0.0,0.033402922755741124,0.029227557411273485,0.0041753653444676405,0.0
3098,Leslie,Recreational,4.0,1903.0,0.0,0.0,0.0,0.0,0.009458749343142408,0.0010509721492380452,0.007882291119285338,0.0005254860746190226
3099,Lexington,Recreational,4.0,1114.0,0.0017953321364452424,0.0008976660682226212,0.0,0.0008976660682226212,0.0017953321364452424,0.0,0.0017953321364452424,0.0
3100,Lincoln Township,Recreational,4.0,14587.0,0.0005484335367107699,0.00027421676835538494,0.0,0.00027421676835538494,0.011585658463015014,0.0013710838417769246,0.009597586892438472,0.0006169877287996161
3101,Linden,Recreational,4.0,3934.0,0.0005083884087442806,0.0,0.0,0.0005083884087442806,0.0035587188612099642,0.0005083884087442806,0.003050330452465684,0.0
3102,Litchfield,Recreational,4.0,1327.0,0.006028636021100226,0.0,0.0,0.006028636021100226,0.010550113036925395,0.0007535795026375283,0.00904295403165034,0.0007535795026375283
3103,Livonia,Recreational,4.0,93342.0,0.002239077799918579,0.0002785455636262347,0.000128559490904416,0.0018319727453879283,0.012813095926806796,0.0012320284545006535,0.010488311799618608,0.0010927556726875363
3104,Lowell,Recreational,4.0,4216.0,0.0009487666034155598,0.0004743833017077799,0.0,0.0004743833017077799,0.008301707779886147,0.0007115749525616698,0.006878557874762809,0.0007115749525616698
3105,Ludington,Recreational,4.0,8111.0,0.003821970163974849,0.0019726297620515348,0.0,0.001849340401923314,0.01430156577487363,0.0013561829614104303,0.012082357292565652,0.0008630255208975466
3106,Lyon Township,Recreational,4.0,21838.0,0.0007784595658943126,0.00022895869585126842,0.00013737521751076105,0.0004121256525322832,0.004579173917025369,0.000732667826724059,0.003342796959428519,0.0005037091308727905
3107,Mackinac Island,Recreational,4.0,469.0,0.0042643923240938165,0.0042643923240938165,0.0,0.0,0.1044776119402985,0.0,0.1044776119402985,0.0
3108,Mackinaw City,Recreational,4.0,794.0,0.003778337531486146,0.0,0.0,0.0025188916876574307,0.017632241813602016,0.0012594458438287153,0.0163727959697733,0.0
3109,Madison Heights,Recreational,4.0,29906.0,0.002340667424597071,0.00023406674245970708,0.00046813348491941416,0.0015715909850866046,0.015314652578077978,0.0017053434093492945,0.011469270380525648,0.002140038788203036
3110,Madison Township,Recreational,4.0,8229.0,0.0012152144853566655,0.0003645643456069996,0.0,0.0008506501397496658,0.021630817839348646,0.0007291286912139992,0.020294081905456313,0.0006076072426783327
3111,Mancelona,Recreational,4.0,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3112,Manistee,Recreational,4.0,6103.0,0.00360478453219728,0.0008192692118630182,0.00016385384237260363,0.002621661477961658,0.018351630345731607,0.0029493691627068656,0.01441913812878912,0.0009831230542356219
3113,Manistique,Recreational,4.0,2923.0,0.004447485460143688,0.0020526855969893944,0.0,0.0023947998631542937,0.014368799178925761,0.0027369141293191925,0.010605542251111872,0.0010263427984946972
3114,Manton,Recreational,4.0,1588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3115,Marenisco Township,Recreational,4.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3116,Marine City,Recreational,4.0,4038.0,0.0012382367508667657,0.0004952947003467063,0.0,0.0007429420505200594,0.0064388311045071814,0.00024764735017335313,0.005695889053987122,0.0004952947003467063
3117,Marlette,Recreational,4.0,1755.0,0.002279202279202279,0.0005698005698005698,0.0,0.0017094017094017094,0.003988603988603989,0.0011396011396011395,0.002279202279202279,0.0005698005698005698
3118,Marquette,Recreational,4.0,20957.0,0.0021949706541966887,0.0007157513002815288,0.00014315026005630576,0.001336069093858854,0.006966645989406881,0.0005248842868731212,0.006060027675716944,0.00038173402681681537
3119,Marshall,Recreational,4.0,6954.0,0.00273224043715847,0.0004314063848144953,0.0002876042565429968,0.0020132297958009777,0.012654587287891862,0.0011504170261719873,0.010353753235547885,0.0011504170261719873
3120,Marysville,Recreational,4.0,9643.0,0.0008296173390023851,0.0,0.0,0.0008296173390023851,0.006636938712019081,0.0013481281758788758,0.005081406201389609,0.00020740433475059628
3121,Mason,Recreational,4.0,8480.0,0.0016509433962264152,0.0004716981132075472,0.0,0.0011792452830188679,0.006485849056603774,0.0007075471698113207,0.005306603773584905,0.0004716981132075472
3122,Mattawan,Recreational,4.0,1981.0,0.003028773346794548,0.0,0.0,0.002523977788995457,0.012115093387178193,0.002523977788995457,0.007067137809187279,0.002523977788995457
3123,Mayville,Recreational,4.0,878.0,0.0,0.0,0.0,0.0,0.0056947608200455585,0.0011389521640091116,0.004555808656036446,0.0
3124,Melvindale,Recreational,4.0,10199.0,0.009902931659966663,0.0006863417982155113,0.0005882929698990097,0.008530248063535641,0.020982449259731348,0.003137562506128052,0.014805373075791745,0.00303951367781155
3125,Memphis,Recreational,4.0,1174.0,0.0,0.0,0.0,0.0,0.004258943781942078,0.0008517887563884157,0.0034071550255536627,0.0
3126,Mendon,Recreational,4.0,848.0,0.0,0.0,0.0,0.0,0.00589622641509434,0.0011792452830188679,0.0023584905660377358,0.0023584905660377358
3127,Menominee,Recreational,4.0,7971.0,0.002760005018190942,0.0006272738677706687,0.0,0.0021327311504202736,0.015430937147158449,0.001881821603312006,0.013047296449629908,0.000501819094216535
3128,Meridian Township,Recreational,4.0,43598.0,0.0021789990366530574,0.00041286297536584246,0.0002752419835772283,0.0014908940777099867,0.019909170145419514,0.0019496307170053671,0.016881508326070004,0.0010780311023441441
3129,Metamora Township,Recreational,4.0,4283.0,0.0009339248190520663,0.00023348120476301658,0.0,0.0007004436142890498,0.002101330842867149,0.0009339248190520663,0.0011674060238150829,0.0
3130,Metro Police Authority of Genesee County,Recreational,4.0,19883.0,0.0023638283961172862,0.0003520595483578937,0.00015088266358195444,0.0018105919629834532,0.011115022883870644,0.0023135341749233014,0.007242367851933813,0.0015591208570135291
3131,Midland,Recreational,4.0,41682.0,0.0014874526174367833,0.00043184108248164676,2.3991171248980374e-05,0.0010316203637061561,0.007893095340914544,0.000959646849959215,0.006789501463461446,0.00014394702749388226
3132,Milan,Recreational,4.0,6065.0,0.0016488046166529267,0.00016488046166529267,0.0,0.001483924154987634,0.00923330585325639,0.0011541632316570487,0.007749381698268755,0.00032976092333058534
3133,Milford,Recreational,4.0,17038.0,0.00035215400868646553,0.00017607700434323277,5.869233478107759e-05,0.00011738466956215518,0.003462847752083578,0.0006456156825918535,0.0026411550651484917,0.00017607700434323277
3134,Millington,Recreational,4.0,989.0,0.0010111223458038423,0.0,0.0,0.0010111223458038423,0.008088978766430738,0.0010111223458038423,0.007077856420626896,0.0
3135,Montague,Recreational,4.0,2361.0,0.00042354934349851756,0.0,0.0,0.00042354934349851756,0.0063532401524777635,0.00042354934349851756,0.005082592121982211,0.0008470986869970351
3136,Montrose Township,Recreational,4.0,7431.0,0.0008074283407347598,0.0,0.0,0.0008074283407347598,0.004575427264163639,0.0009419997308572198,0.003229713362939039,0.0004037141703673799
3137,Morenci,Recreational,4.0,2139.0,0.0018700327255726976,0.0004675081813931744,0.0,0.001402524544179523,0.008882655446470314,0.0009350163627863488,0.0070126227208976155,0.0009350163627863488
3138,Morrice,Recreational,4.0,908.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.0011013215859030838,0.003303964757709251,0.0
3139,Mount Morris,Recreational,4.0,2822.0,0.0038979447200566974,0.00035435861091424523,0.0,0.003543586109142452,0.02161587526576896,0.005315379163713678,0.014883061658398299,0.001417434443656981
3140,Mount Morris Township,Recreational,4.0,20207.0,0.006977779977235612,0.0003959024100559212,0.0004948780125699015,0.0057405849458108575,0.01692482802989063,0.007423170188548523,0.006779828772207651,0.0027218290691344584
3141,Mount Pleasant,Recreational,4.0,24668.0,0.0018647640668071996,0.00036484514350575647,0.0002026917463920869,0.0011756121290741042,0.012810118371979894,0.001053997081238852,0.010904815955894275,0.000851305334846765
3142,Munising,Recreational,4.0,2188.0,0.0004570383912248629,0.0,0.0,0.0004570383912248629,0.010054844606946984,0.0004570383912248629,0.008683729433272395,0.0009140767824497258
3143,Muskegon,Recreational,4.0,36391.0,0.006979747739825781,0.00021983457448270178,0.0005495864362067544,0.0060729301200846365,0.02758923909757907,0.004781401994998763,0.020334698139649915,0.002473138962930395
3144,Muskegon Heights,Recreational,4.0,10724.0,0.017157776948899663,0.0011189854531891085,0.0013054830287206266,0.014453562103692651,0.03674002237970907,0.007553151809026482,0.025177172696754943,0.004009697873927639
3145,Muskegon Township,Recreational,4.0,18022.0,0.0019975585395627564,0.00027743868605038287,0.00027743868605038287,0.0014426811674619908,0.02086338919098879,0.0029408500721340583,0.01670180890023305,0.0012207302186216845
3146,Napoleon Township,Recreational,4.0,6767.0,0.0004433279148810403,0.00014777597162701344,0.0,0.0002955519432540269,0.0019210876311511749,0.00014777597162701344,0.0014777597162701345,0.0002955519432540269
3147,Nashville,Recreational,4.0,1691.0,0.0,0.0,0.0,0.0,0.00827912477823773,0.0017740981667652277,0.0059136605558840925,0.0005913660555884093
3148,Negaunee,Recreational,4.0,4520.0,0.0008849557522123894,0.00022123893805309734,0.00022123893805309734,0.0004424778761061947,0.004646017699115044,0.0008849557522123894,0.0035398230088495575,0.00022123893805309734
3149,Newaygo,Recreational,4.0,2076.0,0.0072254335260115606,0.0019267822736030828,0.0,0.0052986512524084775,0.023121387283236993,0.0009633911368015414,0.020712909441233142,0.001445086705202312
3150,New Baltimore,Recreational,4.0,12377.0,0.001131130322372142,0.00016159004605316313,0.0,0.0009695402763189787,0.0037973660822493336,0.0,0.0036357760361961705,0.00016159004605316313
3151,New Buffalo,Recreational,4.0,1866.0,0.001607717041800643,0.001607717041800643,0.0,0.0,0.013933547695605574,0.0021436227224008574,0.011254019292604502,0.0005359056806002144
3152,New Era,Recreational,4.0,439.0,0.0,0.0,0.0,0.0,0.002277904328018223,0.0,0.002277904328018223,0.0
3153,New Lothrop,Recreational,4.0,551.0,0.0018148820326678765,0.0,0.0,0.0018148820326678765,0.0054446460980036296,0.0018148820326678765,0.003629764065335753,0.0
3154,Niles,Recreational,4.0,11102.0,0.0066654656818591245,0.0014411817690506215,0.0009908124662223023,0.004233471446586201,0.02954422626553774,0.0037831021437578815,0.020266618627274365,0.005494505494505495
3155,Northfield Township,Recreational,4.0,8720.0,0.0010321100917431193,0.00011467889908256881,0.00011467889908256881,0.0008027522935779817,0.007454128440366973,0.0019495412844036698,0.005045871559633028,0.00045871559633027525
3156,North Muskegon,Recreational,4.0,3793.0,0.0010545742156604272,0.0010545742156604272,0.0,0.0,0.00817295017136831,0.0002636435539151068,0.007645663063538096,0.0002636435539151068
3157,Northville,Recreational,4.0,5956.0,0.001343183344526528,0.0,0.000167897918065816,0.0011752854264607119,0.005540631296171927,0.0005036937541974479,0.0047011417058428475,0.000335795836131632
3158,Northville Township,Recreational,4.0,29434.0,0.0009173065162736971,0.000101922946252633,6.794863083508867e-05,0.0007474349391859754,0.005911530882652715,0.0007474349391859754,0.004824352789291296,0.00033974315417544334
3159,Norton Shores,Recreational,4.0,24742.0,0.0018187697033384528,0.000282919731630426,0.0004041710451863228,0.001131678926521704,0.021703985126505537,0.002142106539487511,0.01782394309271684,0.0017379354943011882
3160,Norway,Recreational,4.0,2736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3161,Novi,Recreational,4.0,61554.0,0.0009747538746466517,0.00024368846866166293,4.8737693732332584e-05,0.0006660818143418787,0.00696949020372356,0.0003411638561263281,0.006043474022809241,0.0005848523247879911
3162,Oakland Township,Recreational,4.0,19882.0,0.0005029675082989639,0.00015089025248968916,0.0,0.0003520772558092747,0.0013077155215773062,0.00020118700331958554,0.0011065285182577204,0.0
3163,Oak Park,Recreational,4.0,29432.0,0.003193802663767328,0.0006115792334873607,0.00037374286490894263,0.0021405273172057622,0.013182930144060885,0.0036015221527589017,0.006659418320195705,0.002921989671106279
3164,Olivet,Recreational,4.0,1782.0,0.0016835016835016834,0.001122334455667789,0.0,0.0005611672278338945,0.003928170594837262,0.0005611672278338945,0.0028058361391694723,0.0005611672278338945
3165,Ontwa Township-Edwardsburg,Recreational,4.0,6602.0,0.001969100272644653,0.0006058770069675856,0.0,0.0013632232656770676,0.013632232656770675,0.002726446531354135,0.00969403211148137,0.0012117540139351712
3166,Orchard Lake,Recreational,4.0,2483.0,0.0012082158679017317,0.0,0.0,0.0012082158679017317,0.004430124848973017,0.0004027386226339106,0.004027386226339106,0.0
3167,Orion Township,Recreational,4.0,37125.0,0.0005117845117845117,2.6936026936026937e-05,2.6936026936026937e-05,0.0004579124579124579,0.0036363636363636364,0.0005656565656565656,0.0026936026936026937,0.0003771043771043771
3168,Oscoda Township,Recreational,4.0,6741.0,0.007417297136923305,0.0013351134846461949,0.0,0.0060821836522771105,0.01142263759086189,0.0025218810265539237,0.0087524106215695,0.0001483459427384661
3169,Otisville,Recreational,4.0,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3170,Otsego,Recreational,4.0,3997.0,0.0017513134851138354,0.0007505629221916438,0.0,0.0010007505629221916,0.010507880910683012,0.0017513134851138354,0.0077558168626469855,0.0010007505629221916
3171,Ovid,Recreational,4.0,1616.0,0.0006188118811881188,0.0,0.0,0.0006188118811881188,0.0018564356435643563,0.0,0.0018564356435643563,0.0
3172,Owendale,Recreational,4.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3173,Owosso2,Recreational,4.0,14363.0,0.006823087098795516,0.0011139734038849822,0.00020887001322843416,0.0055002436816821,,,0.008633293880108613,0.0006266100396853026
3174,Oxford,Recreational,4.0,3570.0,0.0,0.0,0.0,0.0,0.002240896358543417,0.00028011204481792715,0.0011204481792717086,0.0008403361344537816
3175,Oxford Township,Recreational,4.0,19592.0,0.0009187423438138016,5.104124132298898e-05,5.104124132298898e-05,0.0008166598611678236,0.0033687219273172723,0.0005104124132298898,0.002654144548795427,0.0002041649652919559
3176,Paw Paw,Recreational,4.0,3351.0,0.003879438973440764,0.0002984183825723665,0.000596836765144733,0.0029841838257236644,0.04148015517755894,0.003879438973440764,0.036108624291256344,0.0014920919128618322
3177,Peck,Recreational,4.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3178,Pentwater,Recreational,4.0,847.0,0.0011806375442739079,0.0,0.0,0.0011806375442739079,0.0035419126328217238,0.0011806375442739079,0.0023612750885478157,0.0
3179,Perry,Recreational,4.0,2084.0,0.0004798464491362764,0.0,0.0004798464491362764,0.0,0.00527831094049904,0.0,0.0047984644913627635,0.0004798464491362764
3180,Petoskey,Recreational,4.0,5767.0,0.0019074041962892317,0.0003468007629616785,0.00017340038148083925,0.0012138026703658747,0.0052020114444251775,0.0017340038148083927,0.0026010057222125888,0.0008670019074041963
3181,Pigeon,Recreational,4.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3182,Pinckney,Recreational,4.0,2419.0,0.0008267879288962381,0.0,0.0,0.0008267879288962381,0.0045473336089293095,0.00041339396444811904,0.0033071517155849523,0.0008267879288962381
3183,Pittsfield Township,Recreational,4.0,39400.0,0.0019796954314720812,0.00045685279187817257,0.00030456852791878173,0.0011928934010152284,0.013578680203045685,0.0010913705583756345,0.01116751269035533,0.0013197969543147208
3184,Plainwell,Recreational,4.0,3774.0,0.0023847376788553257,0.0010598834128245894,0.0005299417064122947,0.000794912559618442,0.00980392156862745,0.0005299417064122947,0.009009009009009009,0.00026497085320614734
3185,Pleasant Ridge,Recreational,4.0,2423.0,0.0,0.0,0.0,0.0,0.004539826661163846,0.0008254230293025176,0.003714403631861329,0.0
3186,Plymouth,Recreational,4.0,9159.0,0.0007642755759362375,0.00032754667540124465,0.00010918222513374823,0.00032754667540124465,0.005677475706954907,0.000982640026203734,0.003930560104814936,0.0007642755759362375
3187,Plymouth Township,Recreational,4.0,26988.0,0.0005558025789239662,0.00022232103156958648,0.00011116051578479324,0.00022232103156958648,0.005039276715577293,0.0004075885578775752,0.004149992589298948,0.0004816955684007707
3188,Pontiac,Recreational,4.0,59411.0,0.014138795845887125,0.0008415949908266146,0.0014812071838548417,0.01159717897359075,0.01844776219891939,0.00403965595596775,0.012506101563683493,0.001902004679268149
3189,Portage,Recreational,4.0,49798.0,0.0022290051809309612,0.0003012169163420218,0.00020081127756134783,0.0016868147315153219,0.02690871119322061,0.003072412546688622,0.022049078276235992,0.0017872203702959959
3190,Port Austin,Recreational,4.0,618.0,0.003236245954692557,0.0,0.0,0.003236245954692557,0.008090614886731391,0.0,0.008090614886731391,0.0
3191,Port Huron,Recreational,4.0,28602.0,0.007866582756450597,0.0010488777008600798,0.0006293266205160479,0.006153415845045801,0.022061394308090343,0.004335361163554996,0.016327529543388574,0.001398503601146773
3192,Portland,Recreational,4.0,3955.0,0.0017699115044247787,0.00025284450063211124,0.0,0.0015170670037926676,0.0073324905183312266,0.0015170670037926676,0.005815423514538559,0.0
3193,Potterville,Recreational,4.0,2765.0,0.00216998191681736,0.0007233273056057866,0.0,0.0014466546112115732,0.005063291139240506,0.0003616636528028933,0.002531645569620253,0.00216998191681736
3194,Prairieville Township,Recreational,4.0,3534.0,0.0,0.0,0.0,0.0,0.0028296547821165816,0.0011318619128466328,0.001697792869269949,0.0
3195,Quincy,Recreational,4.0,1614.0,0.0024783147459727386,0.0006195786864931846,0.0,0.0018587360594795538,0.014250309789343246,0.004337050805452293,0.00929368029739777,0.0006195786864931846
3196,Raisin Township,Recreational,4.0,7784.0,0.00025693730729701953,0.00012846865364850977,0.0,0.00012846865364850977,0.0014131551901336073,0.00025693730729701953,0.0010277492291880781,0.00012846865364850977
3197,Reading,Recreational,4.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3198,Redford Township,Recreational,4.0,46510.0,0.006557729520533219,0.0007310255858955063,0.0006450225757901526,0.005095678348742206,0.01608256288970114,0.00367662868200387,0.008062782197376907,0.004343152010320361
3199,Reed City,Recreational,4.0,2388.0,0.008375209380234505,0.0020938023450586263,0.0008375209380234506,0.005443886097152429,0.02219430485762144,0.0041876046901172526,0.017169179229480736,0.0008375209380234506
3200,Reese,Recreational,4.0,1355.0,0.0007380073800738007,0.0,0.0,0.0007380073800738007,0.005904059040590406,0.0,0.005904059040590406,0.0
3201,"Richfield Township, Genesee County",Recreational,4.0,8292.0,0.00120598166907863,0.000241196333815726,0.0,0.000844187168355041,0.006753497346840328,0.001929570670525808,0.003979739507959479,0.000844187168355041
3202,"Richfield Township, Roscommon County",Recreational,4.0,3653.0,0.0016424856282507528,0.0002737476047084588,0.0,0.001368738023542294,0.0002737476047084588,0.0002737476047084588,0.0,0.0
